Time,Elgeseter,Innherredsveien,Jernbanebrua,Strindheim,Bakkekirke,Moholtlia,Grillstadtunnelen,Oslovegen
2019-12-29 10:00:00,315,110,91,138,105,451,413,204
2019-12-29 11:00:00,445,169,155,205,141,724,622,357
2019-12-29 12:00:00,807,233,194,279,259,1075,916,457
2019-12-29 13:00:00,700,284,230,425,274,1331,1092,607
2019-12-29 14:00:00,1016,331,271,508,394,1503,1233,649
2019-12-29 15:00:00,1168,334,309,602,414,1934,1242,710
2019-12-29 16:00:00,770,322,207,467,364,1777,1192,628
2019-12-29 17:00:00,915,318,223,464,420,1555,1134,569
2019-12-29 18:00:00,727,334,194,381,369,1485,978,510
2019-12-29 19:00:00,632,296,187,296,326,1244,780,439
2019-12-29 20:00:00,812,279,179,367,329,1072,734,417
2019-12-29 21:00:00,583,234,189,268,268,920,608,333
2019-12-29 22:00:00,465,206,189,212,192,718,396,248
2019-12-29 23:00:00,421,172,112,231,225,430,274,172
2019-12-30 00:00:00,259,95,66,105,148,358,219,149
2019-12-30 01:00:00,157,85,27,56,106,205,110,69
2019-12-30 02:00:00,143,114,15,77,127,147,96,60
2019-12-30 03:00:00,84,89,11,31,166,122,62,41
2019-12-30 04:00:00,78,34,21,24,43,128,74,47
2019-12-30 05:00:00,103,33,25,36,26,337,209,80
2019-12-30 06:00:00,335,62,91,106,67,720,440,238
2019-12-30 07:00:00,760,129,183,226,124,1292,717,343
2019-12-30 08:00:00,628,185,192,251,207,1206,725,334
2019-12-30 09:00:00,752,211,217,281,230,1291,707,395
2019-12-30 10:00:00,895,286,272,436,371,1694,872,441
2019-12-30 11:00:00,1120,378,341,581,435,2251,1185,675
2019-12-30 12:00:00,1426,484,413,755,532,2691,1322,772
2019-12-30 13:00:00,1336,562,418,896,587,2800,1353,811
2019-12-30 14:00:00,1632,578,466,1010,639,3240,1550,984
2019-12-30 15:00:00,1598,595,503,1055,682,3193,1666,1032
2019-12-30 16:00:00,1042,537,359,863,496,2368,1391,776
2019-12-30 17:00:00,1023,442,289,643,523,2032,1231,664
2019-12-30 18:00:00,871,445,269,526,437,1784,1020,597
2019-12-30 19:00:00,582,318,204,291,333,1432,890,459
2019-12-30 20:00:00,773,302,256,392,357,1220,707,436
2019-12-30 21:00:00,553,201,148,200,242,916,469,295
2019-12-30 22:00:00,464,184,209,189,199,732,419,232
2019-12-30 23:00:00,389,164,112,184,192,455,315,177
2019-12-31 00:00:00,222,101,41,77,156,309,177,125
2019-12-31 01:00:00,106,67,23,50,130,202,107,76
2019-12-31 02:00:00,81,71,12,34,121,143,77,45
2019-12-31 03:00:00,80,45,12,25,110,108,62,36
2019-12-31 04:00:00,52,29,16,21,19,99,57,36
2019-12-31 05:00:00,80,31,27,23,31,217,114,39
2019-12-31 06:00:00,270,45,85,60,55,375,219,177
2019-12-31 07:00:00,614,103,117,125,111,669,352,189
2019-12-31 08:00:00,363,120,109,121,143,488,328,181
2019-12-31 09:00:00,378,209,119,168,190,644,379,203
2019-12-31 10:00:00,558,260,163,267,244,1035,571,333
2019-12-31 11:00:00,815,345,231,458,342,1641,856,485
2019-12-31 12:00:00,1122,418,278,509,405,1879,949,631
2019-12-31 13:00:00,886,421,243,541,447,1879,1033,658
2019-12-31 14:00:00,1093,448,278,553,410,2124,1000,703
2019-12-31 15:00:00,1022,406,247,529,453,2181,1147,681
2019-12-31 16:00:00,703,376,185,425,346,1677,932,582
2019-12-31 17:00:00,582,338,160,333,322,1540,830,611
2019-12-31 18:00:00,1020,418,180,313,419,1349,727,675
2019-12-31 19:00:00,876,358,148,314,420,898,397,451
2019-12-31 20:00:00,408,261,116,146,249,783,394,328
2019-12-31 21:00:00,621,249,82,140,286,850,394,359
2019-12-31 22:00:00,603,284,95,170,408,508,289,292
2019-12-31 23:00:00,412,237,109,158,433,378,242,240
2020-01-01 00:00:00,491,244,98,259,451,547,334,348
2020-01-01 01:00:00,453,243,97,269,403,694,437,479
2020-01-01 02:00:00,453,266,79,190,309,517,340,319
2020-01-01 03:00:00,422,230,63,187,294,344,182,224
2020-01-01 04:00:00,266,166,34,108,259,203,144,151
2020-01-01 05:00:00,151,159,24,49,215,126,103,87
2020-01-01 06:00:00,218,82,28,42,134,143,92,54
2020-01-01 07:00:00,335,81,46,58,65,231,142,95
2020-01-01 08:00:00,124,37,22,29,41,131,141,63
2020-01-01 09:00:00,144,61,65,49,48,123,121,58
2020-01-01 10:00:00,237,80,90,65,79,190,197,113
2020-01-01 11:00:00,313,110,106,111,110,334,364,189
2020-01-01 12:00:00,515,159,154,192,195,606,580,333
2020-01-01 13:00:00,508,226,175,256,251,872,854,449
2020-01-01 14:00:00,810,268,202,336,279,1401,1145,626
2020-01-01 15:00:00,935,334,245,491,395,1492,1267,721
2020-01-01 16:00:00,663,304,207,365,372,1506,1200,654
2020-01-01 17:00:00,697,348,188,381,386,1312,1163,577
2020-01-01 18:00:00,580,304,165,306,294,1153,1020,517
2020-01-01 19:00:00,537,278,170,264,276,987,877,470
2020-01-01 20:00:00,574,254,170,244,270,714,598,392
2020-01-01 21:00:00,510,197,184,180,214,535,419,264
2020-01-01 22:00:00,404,146,184,140,171,409,336,230
2020-01-01 23:00:00,236,112,111,121,132,228,253,132
2020-01-02 00:00:00,107,52,59,35,77,147,112,60
2020-01-02 01:00:00,54,35,29,19,51,94,47,39
2020-01-02 02:00:00,41,20,13,12,48,57,33,28
2020-01-02 03:00:00,29,23,15,16,27,80,50,36
2020-01-02 04:00:00,55,16,10,25,18,172,132,45
2020-01-02 05:00:00,121,40,39,55,35,528,342,122
2020-01-02 06:00:00,547,128,137,269,106,2028,1248,558
2020-01-02 07:00:00,1410,344,385,600,358,3681,2042,961
2020-01-02 08:00:00,1179,350,368,551,391,2595,1494,780
2020-01-02 09:00:00,1028,257,281,423,329,1833,916,566
2020-01-02 10:00:00,1103,259,264,472,315,2054,980,615
2020-01-02 11:00:00,1190,375,324,522,403,2068,1055,597
2020-01-02 12:00:00,1332,395,365,604,469,2419,1094,778
2020-01-02 13:00:00,1351,444,386,648,458,2632,1220,789
2020-01-02 14:00:00,1563,441,481,899,532,2749,1500,943
2020-01-02 15:00:00,1837,540,556,1301,597,3780,2258,1260
2020-01-02 16:00:00,1318,499,425,1212,604,2914,1721,939
2020-01-02 17:00:00,964,437,292,624,464,1930,1272,685
2020-01-02 18:00:00,869,352,222,514,439,1641,1117,639
2020-01-02 19:00:00,700,335,209,432,322,1380,946,489
2020-01-02 20:00:00,678,289,232,388,313,1196,803,424
2020-01-02 21:00:00,617,238,184,282,248,837,576,330
2020-01-02 22:00:00,450,175,172,203,169,561,408,264
2020-01-02 23:00:00,278,172,117,153,166,356,272,146
2020-01-03 00:00:00,147,89,48,51,103,165,117,85
2020-01-03 01:00:00,69,30,21,30,98,108,42,34
2020-01-03 02:00:00,57,31,9,22,86,86,48,32
2020-01-03 03:00:00,37,17,6,13,26,92,67,46
2020-01-03 04:00:00,60,20,15,28,36,141,131,52
2020-01-03 05:00:00,122,39,30,50,46,417,326,106
2020-01-03 06:00:00,565,133,154,239,113,1625,1151,569
2020-01-03 07:00:00,1433,321,381,565,358,2994,1975,990
2020-01-03 08:00:00,1298,395,402,592,441,2241,1461,823
2020-01-03 09:00:00,1171,299,300,436,348,1524,969,632
2020-01-03 10:00:00,1243,314,310,481,388,1584,952,614
2020-01-03 11:00:00,1344,364,355,581,411,788,968,655
2020-01-03 12:00:00,1307,360,361,756,472,1531,1074,742
2020-01-03 13:00:00,1400,364,400,702,447,1187,978,753
2020-01-03 14:00:00,1569,416,451,928,474,1477,1396,974
2020-01-03 15:00:00,1792,566,584,1374,696,2744,2063,1134
2020-01-03 16:00:00,1280,590,445,1191,633,2353,1649,909
2020-01-03 17:00:00,907,448,370,650,448,1358,1230,605
2020-01-03 18:00:00,824,322,272,460,426,998,978,522
2020-01-03 19:00:00,685,322,227,350,349,834,816,433
2020-01-03 20:00:00,641,303,242,337,304,668,616,333
2020-01-03 21:00:00,566,239,189,244,230,516,512,301
2020-01-03 22:00:00,556,205,250,233,246,424,385,241
2020-01-03 23:00:00,379,176,158,156,227,213,296,172
2020-01-04 00:00:00,277,166,109,107,218,162,255,141
2020-01-04 01:00:00,211,117,74,57,248,131,102,73
2020-01-04 02:00:00,175,99,74,75,239,93,88,55
2020-01-04 03:00:00,130,90,47,45,137,94,138,48
2020-01-04 04:00:00,65,40,19,28,43,66,83,38
2020-01-04 05:00:00,64,41,24,39,31,107,116,53
2020-01-04 06:00:00,146,58,68,41,54,144,171,78
2020-01-04 07:00:00,342,68,120,89,78,272,248,110
2020-01-04 08:00:00,240,88,94,123,100,310,378,117
2020-01-04 09:00:00,364,150,136,172,132,624,558,262
2020-01-04 10:00:00,499,209,162,323,219,847,696,361
2020-01-04 11:00:00,698,291,221,436,279,1182,929,474
2020-01-04 12:00:00,869,340,254,475,379,1373,905,547
2020-01-04 13:00:00,958,429,315,624,422,1835,1177,686
2020-01-04 14:00:00,1155,488,333,739,507,2036,1421,768
2020-01-04 15:00:00,1126,527,362,843,581,1982,1349,809
2020-01-04 16:00:00,950,521,296,716,511,1873,1392,782
2020-01-04 17:00:00,950,463,293,610,479,1490,1167,621
2020-01-04 18:00:00,793,414,242,537,449,1219,1026,591
2020-01-04 19:00:00,626,337,177,307,355,840,726,402
2020-01-04 20:00:00,652,273,187,262,325,623,637,323
2020-01-04 21:00:00,539,226,191,192,269,407,359,248
2020-01-04 22:00:00,493,204,195,200,258,394,397,208
2020-01-04 23:00:00,476,199,131,232,297,283,329,195
2020-01-05 00:00:00,305,167,132,140,310,224,269,160
2020-01-05 01:00:00,254,189,103,125,303,182,171,93
2020-01-05 02:00:00,308,207,102,129,325,130,128,81
2020-01-05 03:00:00,212,123,52,84,250,99,75,56
2020-01-05 04:00:00,88,58,28,43,71,102,71,43
2020-01-05 05:00:00,85,37,19,32,51,77,110,41
2020-01-05 06:00:00,155,36,46,40,51,97,152,61
2020-01-05 07:00:00,349,60,90,70,65,257,247,112
2020-01-05 08:00:00,182,61,70,89,47,265,254,121
2020-01-05 09:00:00,219,84,86,104,93,379,403,184
2020-01-05 10:00:00,372,152,132,160,121,527,577,295
2020-01-05 11:00:00,502,194,144,257,172,720,723,355
2020-01-05 12:00:00,662,266,170,348,258,1009,971,517
2020-01-05 13:00:00,657,239,191,400,263,1095,1050,515
2020-01-05 14:00:00,1009,337,263,508,351,1507,1248,675
2020-01-05 15:00:00,976,390,303,617,395,1747,1396,741
2020-01-05 16:00:00,923,377,252,529,393,1825,1454,749
2020-01-05 17:00:00,925,358,234,525,388,1566,1465,643
2020-01-05 18:00:00,835,407,224,475,416,1631,1304,689
2020-01-05 19:00:00,705,343,191,391,351,1364,1032,577
2020-01-05 20:00:00,768,350,216,401,357,1015,828,477
2020-01-05 21:00:00,541,225,194,289,262,816,639,375
2020-01-05 22:00:00,438,187,205,191,168,568,432,256
2020-01-05 23:00:00,267,113,133,131,136,291,263,136
2020-01-06 00:00:00,145,69,73,39,87,202,203,82
2020-01-06 01:00:00,96,30,25,31,82,122,71,46
2020-01-06 02:00:00,62,58,13,21,84,69,30,43
2020-01-06 03:00:00,52,33,16,20,50,86,51,29
2020-01-06 04:00:00,101,28,13,35,30,197,157,64
2020-01-06 05:00:00,165,59,51,82,58,554,519,149
2020-01-06 06:00:00,690,171,189,369,136,2397,1683,805
2020-01-06 07:00:00,1597,411,427,756,418,4067,2656,1259
2020-01-06 08:00:00,1611,498,485,778,574,3358,2033,1065
2020-01-06 09:00:00,1306,339,334,515,378,1944,1110,691
2020-01-06 10:00:00,1382,345,315,575,399,1905,986,665
2020-01-06 11:00:00,1420,375,364,631,440,1978,1021,720
2020-01-06 12:00:00,1360,394,366,639,464,2040,988,759
2020-01-06 13:00:00,1549,403,408,724,454,2303,1107,787
2020-01-06 14:00:00,1664,452,445,902,525,2799,1445,998
2020-01-06 15:00:00,1947,602,528,1492,638,3923,2377,1312
2020-01-06 16:00:00,1575,582,464,1429,633,3341,1923,1150
2020-01-06 17:00:00,1010,424,317,730,484,2001,1301,766
2020-01-06 18:00:00,840,387,241,618,398,1725,1173,661
2020-01-06 19:00:00,742,394,208,536,362,1502,983,639
2020-01-06 20:00:00,634,349,194,438,307,1267,736,511
2020-01-06 21:00:00,647,246,181,293,245,1000,643,425
2020-01-06 22:00:00,471,199,290,203,200,655,423,287
2020-01-06 23:00:00,264,118,165,123,139,294,280,110
2020-01-07 00:00:00,157,65,72,31,78,132,89,40
2020-01-07 01:00:00,66,29,10,21,72,79,43,20
2020-01-07 02:00:00,48,16,8,17,48,67,36,31
2020-01-07 03:00:00,54,26,14,26,42,81,55,33
2020-01-07 04:00:00,83,19,20,37,22,173,139,52
2020-01-07 05:00:00,163,46,60,83,42,501,392,132
2020-01-07 06:00:00,654,188,182,360,136,2221,1557,811
2020-01-07 07:00:00,1626,403,447,724,394,3945,2657,1264
2020-01-07 08:00:00,1609,449,462,796,535,3072,1826,987
2020-01-07 09:00:00,1313,329,320,555,384,1869,1074,704
2020-01-07 10:00:00,1436,337,354,549,383,1812,1007,707
2020-01-07 11:00:00,1542,422,382,622,423,2011,1025,721
2020-01-07 12:00:00,1433,381,367,608,420,2036,1082,802
2020-01-07 13:00:00,1533,401,354,676,489,2211,1155,834
2020-01-07 14:00:00,1639,431,414,897,453,2775,1583,1036
2020-01-07 15:00:00,1887,575,551,1426,618,3969,2391,1364
2020-01-07 16:00:00,1662,572,478,1348,609,3250,1926,1131
2020-01-07 17:00:00,1072,449,311,800,485,2119,1393,785
2020-01-07 18:00:00,979,412,260,623,457,1809,1182,742
2020-01-07 19:00:00,837,390,223,581,351,1626,993,716
2020-01-07 20:00:00,687,354,229,503,310,1373,802,603
2020-01-07 21:00:00,700,241,156,365,249,1005,644,457
2020-01-07 22:00:00,443,193,165,247,215,629,416,288
2020-01-07 23:00:00,244,124,109,103,146,318,197,126
2020-01-08 00:00:00,122,88,75,34,82,152,110,38
2020-01-08 01:00:00,51,40,19,18,82,90,43,17
2020-01-08 02:00:00,36,37,9,16,69,62,34,24
2020-01-08 03:00:00,27,19,20,14,34,75,48,28
2020-01-08 04:00:00,67,13,16,34,24,184,136,47
2020-01-08 05:00:00,119,37,35,65,39,547,426,131
2020-01-08 06:00:00,667,185,160,351,138,2186,1535,771
2020-01-08 07:00:00,1628,395,381,778,376,3898,2572,1248
2020-01-08 08:00:00,1650,405,509,747,565,3011,1896,998
2020-01-08 09:00:00,1313,318,357,545,448,1877,1087,654
2020-01-08 10:00:00,1402,349,305,554,445,1780,987,662
2020-01-08 11:00:00,1526,409,323,586,465,1991,1020,725
2020-01-08 12:00:00,1501,398,372,655,490,2190,1129,760
2020-01-08 13:00:00,1544,413,394,740,498,2163,1131,879
2020-01-08 14:00:00,1696,434,398,857,554,2720,1454,1017
2020-01-08 15:00:00,2018,610,569,1408,672,3939,2384,1316
2020-01-08 16:00:00,1640,597,547,1438,711,3703,1954,1135
2020-01-08 17:00:00,1149,432,370,834,534,2581,1344,801
2020-01-08 18:00:00,972,447,313,653,458,2220,1177,762
2020-01-08 19:00:00,889,404,260,552,438,1912,927,617
2020-01-08 20:00:00,711,332,229,453,336,1453,768,523
2020-01-08 21:00:00,676,243,208,365,300,1204,615,398
2020-01-08 22:00:00,507,190,203,236,194,875,475,302
2020-01-08 23:00:00,266,132,128,162,158,395,284,156
2020-01-09 00:00:00,132,73,55,54,103,169,120,59
2020-01-09 01:00:00,85,34,19,24,88,121,62,29
2020-01-09 02:00:00,48,51,19,20,79,95,47,20
2020-01-09 03:00:00,55,28,16,8,42,98,63,35
2020-01-09 04:00:00,67,25,23,31,38,181,119,43
2020-01-09 05:00:00,134,55,36,61,41,568,353,130
2020-01-09 06:00:00,624,191,148,344,155,2377,1380,777
2020-01-09 07:00:00,1700,383,411,751,392,4667,2629,1280
2020-01-09 08:00:00,1611,471,468,786,567,3607,1856,1028
2020-01-09 09:00:00,1373,353,332,602,435,2417,1111,761
2020-01-09 10:00:00,1417,345,359,612,427,2371,1044,729
2020-01-09 11:00:00,1536,412,365,617,520,2386,1074,739
2020-01-09 12:00:00,1541,411,374,714,517,2595,1141,790
2020-01-09 13:00:00,1622,452,437,748,537,2827,1247,844
2020-01-09 14:00:00,1726,470,458,921,562,3336,1614,1061
2020-01-09 15:00:00,2038,620,595,1547,668,4385,2383,1346
2020-01-09 16:00:00,1678,601,519,1332,710,3698,2040,1217
2020-01-09 17:00:00,1228,520,400,826,548,2775,1579,923
2020-01-09 18:00:00,1004,481,308,680,450,2337,1310,736
2020-01-09 19:00:00,890,396,238,635,385,2116,1132,714
2020-01-09 20:00:00,726,354,232,511,306,1648,872,571
2020-01-09 21:00:00,787,274,199,419,292,1325,840,482
2020-01-09 22:00:00,757,351,203,171,257,1071,609,416
2020-01-09 23:00:00,339,216,135,36,207,500,317,168
2020-01-10 00:00:00,147,88,66,47,170,168,90,60
2020-01-10 01:00:00,106,68,16,33,146,113,52,26
2020-01-10 02:00:00,72,64,22,27,139,71,37,30
2020-01-10 03:00:00,71,43,14,28,84,87,60,41
2020-01-10 04:00:00,79,21,13,31,29,156,97,57
2020-01-10 05:00:00,137,53,40,68,46,579,402,123
2020-01-10 06:00:00,645,186,165,319,147,2472,1435,777
2020-01-10 07:00:00,1590,407,384,741,410,4329,2431,1249
2020-01-10 08:00:00,1624,448,463,699,572,3521,1791,987
2020-01-10 09:00:00,1330,331,314,585,419,2361,1143,717
2020-01-10 10:00:00,1460,339,388,632,453,2487,1126,739
2020-01-10 11:00:00,1524,399,409,671,509,2563,1135,778
2020-01-10 12:00:00,1524,437,424,784,522,2829,1269,844
2020-01-10 13:00:00,1625,463,415,857,558,3130,1408,967
2020-01-10 14:00:00,1827,521,513,1031,618,3901,1792,1239
2020-01-10 15:00:00,2127,665,628,1530,761,4571,2469,1364
2020-01-10 16:00:00,1743,602,534,1274,742,4134,1989,1164
2020-01-10 17:00:00,1393,528,438,799,573,2767,1525,806
2020-01-10 18:00:00,1007,461,292,603,535,2065,1122,631
2020-01-10 19:00:00,806,373,261,430,415,1733,972,545
2020-01-10 20:00:00,701,315,254,344,360,1278,657,424
2020-01-10 21:00:00,633,273,186,239,293,1000,573,298
2020-01-10 22:00:00,1205,259,319,558,350,1083,633,390
2020-01-10 23:00:00,614,223,177,241,293,555,366,217
2020-01-11 00:00:00,357,190,131,177,315,404,202,149
2020-01-11 01:00:00,324,190,74,121,349,246,112,91
2020-01-11 02:00:00,369,208,57,126,355,148,98,66
2020-01-11 03:00:00,206,130,29,77,244,161,87,57
2020-01-11 04:00:00,97,58,27,33,79,123,93,34
2020-01-11 05:00:00,87,32,25,31,50,196,124,50
2020-01-11 06:00:00,172,58,67,41,57,276,190,82
2020-01-11 07:00:00,350,80,111,99,68,533,312,152
2020-01-11 08:00:00,310,125,101,141,131,774,487,180
2020-01-11 09:00:00,408,166,157,207,191,1052,584,321
2020-01-11 10:00:00,672,259,217,417,287,1647,877,437
2020-01-11 11:00:00,934,346,268,512,393,2385,1209,670
2020-01-11 12:00:00,1277,444,361,642,523,2807,1306,735
2020-01-11 13:00:00,1322,536,420,744,604,2936,1356,815
2020-01-11 14:00:00,1436,549,480,860,677,3142,1416,929
2020-01-11 15:00:00,1530,613,486,1028,820,3091,1407,883
2020-01-11 16:00:00,1175,552,345,861,623,2663,1293,764
2020-01-11 17:00:00,1183,503,319,747,575,2305,1153,739
2020-01-11 18:00:00,969,486,286,622,556,2020,958,659
2020-01-11 19:00:00,822,340,223,362,451,1440,706,467
2020-01-11 20:00:00,1083,353,255,445,490,1131,571,430
2020-01-11 21:00:00,704,235,198,251,364,808,458,280
2020-01-11 22:00:00,603,261,190,264,377,676,311,252
2020-01-11 23:00:00,621,285,193,254,485,541,294,189
2020-01-12 00:00:00,459,258,130,212,431,427,240,172
2020-01-12 01:00:00,453,296,119,181,417,344,177,123
2020-01-12 02:00:00,464,291,96,176,367,236,119,109
2020-01-12 03:00:00,315,231,50,106,347,193,82,83
2020-01-12 04:00:00,155,102,13,38,168,125,69,33
2020-01-12 05:00:00,84,67,23,27,97,80,52,26
2020-01-12 06:00:00,189,44,29,27,49,155,120,50
2020-01-12 07:00:00,394,49,88,89,70,323,169,110
2020-01-12 08:00:00,240,80,41,98,84,452,300,143
2020-01-12 09:00:00,260,104,88,128,108,664,429,173
2020-01-12 10:00:00,478,163,112,204,156,1098,569,365
2020-01-12 11:00:00,620,222,198,327,256,1551,784,543
2020-01-12 12:00:00,956,370,238,411,370,1844,902,608
2020-01-12 13:00:00,1115,373,287,486,431,2009,1091,714
2020-01-12 14:00:00,1377,407,357,531,460,2468,1445,894
2020-01-12 15:00:00,1481,525,376,715,578,2566,1517,1006
2020-01-12 16:00:00,988,390,306,574,472,2334,1474,877
2020-01-12 17:00:00,1043,390,272,542,455,2040,1371,746
2020-01-12 18:00:00,757,364,204,421,402,1842,1193,644
2020-01-12 19:00:00,623,316,217,358,331,1452,992,572
2020-01-12 20:00:00,1339,405,353,844,458,1684,974,776
2020-01-12 21:00:00,749,287,189,313,278,1156,684,401
2020-01-12 22:00:00,412,192,182,195,225,773,437,245
2020-01-12 23:00:00,240,101,108,146,148,340,260,119
2020-01-13 00:00:00,131,62,69,46,96,218,158,60
2020-01-13 01:00:00,82,45,22,21,98,112,73,28
2020-01-13 02:00:00,51,55,11,25,108,61,35,28
2020-01-13 03:00:00,40,36,14,16,62,98,62,30
2020-01-13 04:00:00,61,33,19,36,34,216,150,69
2020-01-13 05:00:00,145,56,40,87,55,660,502,157
2020-01-13 06:00:00,717,189,161,345,131,2653,1678,820
2020-01-13 07:00:00,1510,403,388,759,398,3961,2649,1221
2020-01-13 08:00:00,1479,448,462,767,556,3176,2037,1150
2020-01-13 09:00:00,1427,346,365,537,387,1907,1157,762
2020-01-13 10:00:00,1439,356,341,553,410,1820,1052,768
2020-01-13 11:00:00,1516,369,354,578,428,1899,1032,726
2020-01-13 12:00:00,1471,417,336,631,497,1967,1134,780
2020-01-13 13:00:00,1590,449,382,714,511,2107,1184,850
2020-01-13 14:00:00,1658,476,399,890,545,2726,1512,1063
2020-01-13 15:00:00,1670,572,548,1451,659,3530,2363,1426
2020-01-13 16:00:00,1734,549,498,1370,676,3223,1905,1140
2020-01-13 17:00:00,1337,481,390,819,531,2063,1386,892
2020-01-13 18:00:00,990,462,271,709,454,1783,1139,782
2020-01-13 19:00:00,873,422,251,561,362,1446,1017,665
2020-01-13 20:00:00,758,337,232,526,308,1078,731,581
2020-01-13 21:00:00,755,251,153,402,278,923,659,450
2020-01-13 22:00:00,755,354,170,48,220,687,516,365
2020-01-13 23:00:00,289,217,94,8,176,225,285,117
2020-01-14 00:00:00,128,83,48,1,111,81,95,40
2020-01-14 01:00:00,61,46,10,2,44,75,56,36
2020-01-14 02:00:00,52,48,11,4,50,47,38,33
2020-01-14 03:00:00,46,28,12,1,30,52,44,29
2020-01-14 04:00:00,73,56,16,3,38,150,151,61
2020-01-14 05:00:00,122,120,39,6,49,464,415,146
2020-01-14 06:00:00,651,160,146,344,133,2243,1649,785
2020-01-14 07:00:00,1697,390,389,794,389,3928,2644,1250
2020-01-14 08:00:00,1669,482,473,855,606,3089,1967,1091
2020-01-14 09:00:00,1385,334,348,591,434,1855,1214,699
2020-01-14 10:00:00,1505,336,329,552,395,1791,159,691
2020-01-14 11:00:00,1502,403,379,604,447,1853,450,723
2020-01-14 12:00:00,1538,398,359,639,458,2016,1024,824
2020-01-14 13:00:00,1569,443,396,739,491,2176,1230,867
2020-01-14 14:00:00,1814,500,461,936,520,2731,1512,1093
2020-01-14 15:00:00,2001,582,582,1427,641,3744,2473,1356
2020-01-14 16:00:00,1780,566,498,1333,636,3003,2066,1168
2020-01-14 17:00:00,1605,471,452,831,567,2097,1542,1041
2020-01-14 18:00:00,1096,442,323,692,449,1794,1211,836
2020-01-14 19:00:00,1062,373,294,624,391,1563,1056,704
2020-01-14 20:00:00,744,351,252,521,324,1218,727,574
2020-01-14 21:00:00,746,235,134,370,251,801,590,425
2020-01-14 22:00:00,1187,423,399,19,272,902,674,665
2020-01-14 23:00:00,399,261,212,3,218,336,397,175
2020-01-15 00:00:00,177,103,71,3,112,117,115,59
2020-01-15 01:00:00,81,67,25,2,95,67,59,20
2020-01-15 02:00:00,75,65,29,5,109,48,42,32
2020-01-15 03:00:00,49,40,22,5,49,50,46,22
2020-01-15 04:00:00,71,66,31,3,59,159,140,52
2020-01-15 05:00:00,150,112,83,1,55,506,449,118
2020-01-15 06:00:00,695,178,166,334,153,2164,1665,763
2020-01-15 07:00:00,1679,445,389,802,447,3907,2567,1288
2020-01-15 08:00:00,1604,474,484,806,604,3001,2015,994
2020-01-15 09:00:00,1388,325,357,578,404,1905,1210,758
2020-01-15 10:00:00,1402,362,326,587,455,1863,1063,676
2020-01-15 11:00:00,1509,373,371,644,457,1892,1097,722
2020-01-15 12:00:00,1529,403,407,665,483,2007,1134,789
